Age,Gender,Occupations,Blood group,Weight,Education,Choosed
65,third,teacher,A,95,junior high,no
56,male,neet,B,68,senior high,no
23,third,neet,B,85,university,no
94,male,engineer,O,94,primary,no
52,female,student,A,45,primary,no
32,third,teacher,A,89,university,no
37,male,chef,B,51,primary,yes
58,female,neet,O,55,primary,no
5,third,chef,A,85,senior high,no
93,third,student,A,67,senior high,no
7,female,programmer,A,35,doctor,no
23,female,neet,AB,85,university,no
85,male,student,B,65,junior high,no
50,male,singer,A,82,master,no
56,third,neet,A,54,doctor,no
60,female,salesman,O,73,junior high,no
83,female,neet,A,57,master,no
72,female,neet,O,47,senior high,no
78,third,scientest,A,66,doctor,no
37,male,singer,O,89,university,yes
8,male,salesman,B,78,master,no
45,third,programmer,AB,35,university,no
22,female,engineer,A,79,junior high,no
95,female,neet,O,37,primary,no
8,female,singer,AB,86,senior high,no
50,female,chef,AB,70,master,yes
55,female,programmer,AB,98,doctor,no
15,female,programmer,B,54,senior high,no
71,female,salesman,A,64,primary,no
47,female,scientest,AB,63,doctor,yes
21,third,student,O,86,junior high,yes
87,female,salesman,O,84,master,no
94,third,salesman,AB,75,master,no
51,female,teacher,A,55,university,no
73,third,engineer,AB,39,doctor,no
22,third,scientest,AB,87,primary,no
84,male,scientest,O,49,master,no
56,female,engineer,AB,82,master,no
0,female,neet,B,96,university,no
64,third,salesman,B,42,primary,no
46,female,neet,A,43,junior high,no
78,female,salesman,B,72,university,no
62,third,singer,O,73,senior high,no
57,third,scientest,A,35,university,no
43,female,chef,O,79,junior high,yes
86,female,chef,B,96,university,no
7,male,chef,O,72,master,no
87,male,teacher,A,88,primary,no
67,female,programmer,A,63,junior high,no
43,third,student,O,85,doctor,no
31,female,singer,O,93,university,yes
7,female,programmer,O,63,master,no
49,male,student,A,81,master,no
90,male,scientest,A,43,junior high,no
41,female,engineer,AB,92,senior high,no
32,third,salesman,O,73,university,yes
35,male,neet,O,65,doctor,yes
27,female,programmer,B,78,university,no
65,third,chef,O,44,junior high,no
21,male,neet,AB,37,primary,no
40,female,singer,O,78,university,yes
33,third,student,AB,49,junior high,no
0,female,scientest,O,95,senior high,no
68,male,engineer,AB,86,master,no
54,third,chef,O,78,doctor,no
80,third,engineer,B,55,master,no
40,third,singer,AB,82,junior high,no
4,third,neet,O,37,primary,no
7,female,teacher,O,61,master,no
33,female,salesman,AB,59,junior high,no
47,female,chef,AB,94,senior high,yes
61,third,student,B,57,senior high,no
46,third,singer,O,50,senior high,no
63,third,programmer,AB,46,master,no
96,female,singer,B,35,junior high,no
45,third,scientest,A,45,university,no
65,female,singer,A,97,master,no
91,female,chef,B,65,senior high,no
1,third,neet,A,68,junior high,no
32,third,teacher,AB,98,senior high,no
69,third,salesman,AB,91,senior high,no
13,female,scientest,O,69,primary,no
94,third,neet,O,82,university,no
44,male,engineer,B,43,junior high,no
67,male,teacher,B,56,senior high,no
23,male,chef,O,69,doctor,yes
12,third,student,B,37,doctor,no
94,female,teacher,O,98,junior high,no
24,third,neet,O,72,junior high,yes
57,female,student,AB,78,university,no
78,female,scientest,B,49,junior high,no
27,third,engineer,B,91,doctor,yes
27,third,engineer,O,79,senior high,yes
50,third,programmer,AB,57,master,yes
72,female,teacher,AB,82,senior high,no
76,female,programmer,A,91,primary,no
5,third,chef,A,40,junior high,no
74,third,teacher,O,93,primary,no
85,third,teacher,A,57,master,no
88,male,neet,O,62,master,no
41,male,teacher,A,60,primary,no
1,third,salesman,O,54,master,no
52,female,chef,O,57,senior high,no
47,male,neet,B,67,university,no
15,third,engineer,B,38,senior high,no
37,female,salesman,AB,61,junior high,no
16,third,scientest,A,82,senior high,no
24,female,student,A,40,senior high,no
29,female,student,A,85,junior high,no
18,third,neet,AB,66,doctor,no
96,male,singer,AB,99,master,no
50,female,student,A,83,junior high,no
60,male,singer,A,56,master,no
33,male,teacher,AB,44,primary,no
88,third,singer,AB,38,doctor,no
33,female,singer,O,96,primary,yes
7,female,engineer,AB,59,doctor,no
11,male,student,B,85,university,no
70,female,scientest,O,39,primary,no
60,third,student,B,66,master,no
16,male,teacher,B,89,doctor,no
95,female,student,A,82,university,no
35,female,chef,B,41,master,yes
60,third,chef,O,65,senior high,no
28,male,scientest,B,82,master,yes
90,male,neet,AB,39,senior high,no
34,third,programmer,B,77,master,yes
37,male,programmer,AB,70,doctor,yes
95,male,neet,O,91,doctor,no
3,third,neet,B,65,junior high,no
78,female,singer,AB,46,university,no
20,male,chef,O,51,senior high,yes
19,female,student,AB,53,doctor,no
1,male,scientest,O,59,doctor,no
41,male,teacher,A,99,junior high,no
22,third,scientest,B,84,university,no
9,third,singer,AB,45,university,no
31,male,neet,B,43,senior high,no
72,third,student,O,55,university,no
5,female,scientest,O,72,junior high,no
93,female,engineer,AB,55,university,no
30,female,teacher,O,81,primary,yes
14,third,scientest,AB,60,senior high,no
53,third,chef,O,96,doctor,no
73,male,student,A,39,doctor,no
75,male,neet,A,80,junior high,no
97,male,salesman,B,80,doctor,no
24,female,neet,AB,40,master,no
50,female,engineer,B,44,senior high,no
56,third,chef,A,75,university,no
52,male,neet,A,75,junior high,no
93,female,chef,AB,60,university,no
89,third,neet,O,98,senior high,no
70,male,engineer,B,78,senior high,no
14,female,engineer,B,78,junior high,no
30,third,teacher,O,97,primary,yes
65,male,neet,A,63,doctor,no
79,female,chef,O,51,doctor,no
29,third,programmer,A,80,university,no
67,third,singer,B,45,primary,no
48,male,chef,B,92,doctor,yes
50,third,student,B,72,senior high,no
58,male,neet,O,49,junior high,no
64,third,singer,AB,87,primary,no
10,female,teacher,A,93,master,no
98,third,student,AB,82,university,no
85,third,teacher,B,51,master,no
82,male,chef,A,95,junior high,no
46,male,neet,O,47,senior high,no
78,male,salesman,O,66,university,no
72,male,engineer,O,50,junior high,no
61,third,student,O,61,junior high,no
8,female,engineer,O,43,master,no
21,third,student,AB,40,university,no
84,third,engineer,A,96,master,no
82,male,neet,A,36,university,no
95,male,salesman,AB,53,master,no
92,third,teacher,A,73,university,no
18,female,student,AB,91,primary,no
26,female,scientest,O,95,primary,yes
0,third,neet,B,85,primary,no
32,third,scientest,A,72,doctor,yes
48,male,neet,B,95,master,no
84,female,singer,B,58,junior high,no
46,female,teacher,B,50,master,no
21,male,student,B,77,primary,no
93,male,chef,O,62,doctor,no
98,third,salesman,O,40,senior high,no
20,third,programmer,AB,46,master,no
76,female,scientest,A,82,junior high,no
11,male,teacher,B,80,primary,no
17,male,student,A,79,primary,no
78,female,teacher,B,79,junior high,no
36,female,scientest,B,51,primary,no
15,third,student,O,62,junior high,no
34,female,teacher,A,77,senior high,no
76,female,neet,A,50,university,no
32,male,chef,O,37,junior high,yes
36,female,neet,O,78,doctor,yes
0,third,engineer,O,65,primary,no
20,male,singer,O,62,junior high,yes
62,third,neet,A,43,university,no
25,female,engineer,A,70,junior high,no
15,male,student,O,47,doctor,no
52,third,teacher,B,77,master,no
96,female,programmer,B,65,senior high,no
84,male,scientest,O,70,master,no
34,male,neet,O,85,primary,yes
97,third,engineer,AB,79,primary,no
91,male,neet,O,92,university,no
45,male,student,B,85,senior high,no
82,male,neet,A,54,primary,no
13,female,programmer,AB,68,university,no
16,male,programmer,A,98,primary,no
51,male,teacher,O,76,doctor,no
59,third,singer,B,75,junior high,no
1,male,teacher,AB,55,senior high,no
50,third,scientest,A,81,doctor,yes
28,male,salesman,AB,46,senior high,no
63,female,singer,AB,40,primary,no
6,third,chef,A,68,primary,no
15,male,scientest,O,88,junior high,no
20,female,salesman,A,99,university,no
16,third,programmer,A,89,senior high,no
33,male,engineer,A,48,junior high,no
37,third,engineer,AB,60,doctor,yes
73,female,programmer,AB,80,junior high,no
96,third,singer,B,43,primary,no
65,third,student,O,72,university,no
21,male,neet,A,89,doctor,no
74,female,teacher,A,93,master,no
78,third,scientest,B,78,university,no
29,third,engineer,AB,65,primary,no
82,male,teacher,B,95,master,no
60,female,student,AB,39,primary,no
13,third,chef,O,42,junior high,no
93,third,engineer,AB,82,university,no
88,third,teacher,O,54,senior high,no
78,male,salesman,AB,69,junior high,no
17,third,student,AB,51,doctor,no
82,female,chef,B,37,junior high,no
99,third,teacher,O,36,junior high,no
48,male,chef,O,70,primary,yes
98,male,scientest,A,85,junior high,no
67,third,neet,O,90,senior high,no
12,male,engineer,B,80,junior high,no
23,female,singer,O,67,master,yes
58,male,singer,O,85,university,no
60,female,student,A,83,doctor,no
24,female,engineer,O,94,junior high,yes
93,female,singer,B,79,primary,no
11,female,scientest,B,49,junior high,no
34,male,engineer,A,58,university,no
6,female,student,O,62,junior high,no
58,female,salesman,B,63,junior high,no
24,female,neet,O,41,senior high,yes
94,female,programmer,AB,44,doctor,no
19,third,singer,A,51,doctor,no
48,male,programmer,A,92,master,yes
84,third,teacher,AB,67,senior high,no
67,third,engineer,A,49,junior high,no
1,third,engineer,AB,91,doctor,no
65,male,salesman,O,48,primary,no
76,female,singer,AB,43,doctor,no
40,female,singer,B,74,doctor,no
51,male,salesman,B,73,junior high,no
2,female,neet,AB,69,primary,no
45,third,programmer,B,65,senior high,no
10,male,chef,O,49,master,yes
3,third,singer,B,96,primary,no
87,third,scientest,A,37,junior high,no
32,male,teacher,O,45,senior high,yes
97,third,neet,A,99,primary,no
22,third,programmer,O,99,senior high,yes
40,female,salesman,AB,44,junior high,no
16,female,teacher,AB,89,primary,no
11,male,scientest,AB,65,doctor,no
65,third,student,O,81,primary,no
12,female,salesman,O,41,master,yes
64,third,programmer,B,93,primary,no
28,male,student,B,95,university,no
34,female,chef,B,63,junior high,yes
30,male,chef,O,85,junior high,yes
74,male,neet,A,95,university,no
96,male,salesman,A,64,senior high,no
31,female,programmer,B,68,university,no
30,third,engineer,A,38,university,no
70,female,chef,O,69,primary,no
69,third,neet,AB,41,senior high,no
5,male,programmer,O,81,doctor,no
11,female,engineer,A,73,junior high,no
80,male,chef,O,90,junior high,no
31,female,teacher,A,66,primary,no
4,male,engineer,O,35,primary,no
64,female,programmer,A,82,junior high,no
3,female,chef,O,51,master,no
97,female,chef,A,70,primary,no
92,female,student,O,74,doctor,no
72,female,engineer,B,92,senior high,no
59,male,chef,A,81,junior high,no
81,third,teacher,AB,93,university,no
60,third,chef,B,95,primary,no
43,female,chef,AB,76,doctor,yes
46,female,chef,B,96,junior high,yes
31,third,scientest,O,93,primary,yes
25,female,salesman,B,68,primary,no
40,male,salesman,O,63,junior high,yes
18,third,singer,A,67,university,no
93,male,salesman,A,94,master,no
87,third,programmer,O,70,master,no
12,third,scientest,B,60,junior high,no
36,female,chef,A,66,doctor,yes
87,male,programmer,AB,61,university,no
64,third,engineer,B,36,university,no
40,female,programmer,AB,72,master,yes
53,male,chef,B,87,university,no
8,male,student,A,57,master,no
71,male,singer,O,70,master,no
51,male,chef,O,72,primary,no
73,third,teacher,AB,84,master,no
33,female,chef,O,38,master,yes
4,female,singer,B,75,doctor,no
60,female,chef,O,87,university,no
27,female,salesman,O,82,primary,yes
53,third,scientest,A,75,master,no
74,female,engineer,AB,45,senior high,no
61,third,salesman,AB,98,university,no
20,female,scientest,O,84,university,yes
22,female,salesman,AB,92,master,no
52,female,scientest,A,90,senior high,no
20,third,teacher,B,35,university,no
22,third,salesman,B,46,doctor,no
77,male,programmer,A,66,doctor,no
28,male,student,O,45,master,yes
74,male,engineer,AB,68,doctor,no
6,male,student,A,95,university,no
14,male,chef,B,76,doctor,no
99,female,student,A,59,primary,no
4,third,programmer,B,44,senior high,no
3,third,singer,AB,93,senior high,no
31,female,programmer,O,97,doctor,yes
79,female,engineer,A,35,primary,no
41,female,scientest,O,83,senior high,no
35,third,scientest,O,73,master,yes
49,male,neet,AB,83,university,no
39,third,salesman,A,92,senior high,no
36,third,student,AB,95,senior high,no
56,third,salesman,A,56,doctor,no
12,male,engineer,O,53,doctor,no
46,third,engineer,O,92,senior high,no
41,female,neet,A,90,primary,no
85,third,chef,A,94,doctor,no
99,male,salesman,O,68,doctor,no
62,third,chef,O,52,university,no
84,third,chef,AB,88,junior high,no
88,male,singer,O,94,doctor,no
33,male,student,AB,74,junior high,no
8,third,scientest,B,99,primary,no
88,third,student,O,43,junior high,no
16,female,student,B,71,senior high,no
17,third,salesman,AB,62,junior high,no
82,male,student,A,77,junior high,no
64,female,neet,B,67,junior high,no
15,female,salesman,B,43,junior high,yes
86,third,student,AB,98,junior high,no
13,male,teacher,B,66,senior high,no
82,third,programmer,AB,35,master,no
75,male,singer,AB,84,university,no
94,male,chef,A,88,doctor,no
79,female,scientest,AB,65,master,no
5,third,programmer,B,99,university,no
5,male,engineer,AB,84,junior high,no
93,male,singer,AB,62,university,no
85,male,scientest,A,71,university,no
59,third,engineer,B,84,primary,no
52,male,programmer,AB,52,junior high,no
16,third,engineer,A,87,university,no
15,third,chef,AB,69,university,no
83,female,chef,A,80,university,no
5,female,teacher,B,90,university,no
56,male,engineer,B,89,master,no
88,third,neet,O,58,university,no
44,male,singer,O,71,primary,no
63,third,salesman,A,94,doctor,no
59,female,teacher,AB,48,primary,no
26,third,scientest,B,72,primary,no
36,female,singer,O,80,doctor,yes
90,third,engineer,O,88,junior high,no
56,male,programmer,AB,70,junior high,no
90,third,engineer,B,67,university,no
76,third,neet,A,81,primary,no
93,female,neet,A,79,primary,no
41,third,neet,A,47,senior high,no
5,female,engineer,O,62,doctor,no
8,male,chef,AB,45,junior high,yes
28,male,chef,O,49,university,yes
88,third,student,A,60,junior high,no
55,male,student,O,66,master,no
67,male,student,AB,67,doctor,no
23,male,chef,AB,56,primary,yes
32,female,salesman,O,79,university,yes
53,female,student,A,49,junior high,no
3,male,salesman,O,62,junior high,no
94,male,chef,A,79,master,no
3,female,programmer,A,83,doctor,no
21,male,student,A,90,primary,no
97,third,engineer,A,99,junior high,no
66,third,salesman,A,57,senior high,no
91,third,salesman,A,55,master,no
23,female,neet,A,75,university,no
28,female,scientest,B,41,doctor,yes
89,female,scientest,B,49,junior high,no
39,third,programmer,A,75,doctor,yes
26,male,neet,A,84,primary,no
0,third,chef,AB,38,master,no
19,male,teacher,AB,42,doctor,no
29,female,chef,A,49,primary,yes
96,female,programmer,B,40,junior high,no
19,third,scientest,A,82,master,no
43,male,programmer,O,81,university,no
85,male,scientest,O,83,doctor,no
21,female,student,A,45,university,no
74,male,neet,O,78,junior high,no
68,male,student,AB,37,junior high,no
36,male,salesman,B,84,university,no
32,female,salesman,B,69,senior high,no
6,female,singer,A,75,university,no
16,third,scientest,B,56,senior high,no
76,female,singer,B,96,master,no
31,male,chef,A,80,doctor,yes
68,male,neet,B,48,doctor,no
66,male,scientest,O,35,doctor,no
53,male,scientest,A,75,master,no
13,male,scientest,B,37,senior high,no
51,male,singer,AB,87,master,no
84,male,neet,O,91,master,no
70,male,chef,O,74,senior high,no
49,female,salesman,AB,57,primary,no
47,third,engineer,AB,87,doctor,yes
52,third,salesman,AB,66,senior high,no
97,male,engineer,A,61,primary,no
24,male,chef,B,58,master,yes
44,female,programmer,A,51,master,yes
22,female,teacher,A,42,doctor,no
46,male,student,A,68,primary,no
81,male,salesman,O,60,university,no
27,third,singer,A,41,junior high,no
98,female,teacher,A,59,doctor,no
35,male,teacher,A,58,master,no
48,third,salesman,AB,56,primary,no
80,third,salesman,O,98,junior high,no
99,male,salesman,O,76,primary,no
94,female,student,B,51,master,no
37,male,student,O,90,university,yes
23,male,student,B,61,master,no
90,male,student,O,80,doctor,no
26,male,engineer,AB,73,university,no
65,female,neet,B,79,senior high,no
41,third,scientest,AB,56,junior high,no
95,third,scientest,O,84,doctor,no
22,male,chef,O,49,doctor,yes
65,female,engineer,B,53,primary,no
62,female,student,A,69,university,no
86,female,neet,O,53,primary,no
82,male,teacher,O,46,university,no
80,female,neet,O,62,university,no
85,third,singer,AB,86,master,no
83,third,singer,O,75,primary,no
53,female,chef,AB,77,master,no
71,female,chef,AB,71,primary,no
93,male,engineer,AB,62,senior high,no
87,male,scientest,A,78,university,no
19,male,student,AB,94,primary,no
46,male,student,B,89,university,no
3,female,scientest,B,62,junior high,no
25,female,engineer,O,74,master,yes
14,male,student,B,76,senior high,no
63,male,chef,O,67,university,no
7,third,teacher,AB,85,doctor,no
6,third,student,B,48,university,no
74,third,engineer,B,76,university,no
99,male,student,O,58,senior high,no
48,third,chef,O,36,senior high,yes
97,female,scientest,B,50,primary,no
57,third,scientest,B,49,doctor,no
82,female,scientest,A,64,senior high,no
39,female,singer,AB,71,master,no
76,third,teacher,A,37,junior high,no
95,female,student,O,86,doctor,no
74,female,scientest,O,36,university,no
77,male,student,B,70,primary,no
25,third,singer,AB,91,doctor,no
17,third,neet,B,97,senior high,no
59,male,chef,AB,66,junior high,no
86,male,neet,A,54,junior high,no
21,female,engineer,AB,43,junior high,no
31,female,neet,B,67,senior high,no
81,female,engineer,A,65,university,no
26,third,singer,B,86,junior high,no
40,third,engineer,O,48,senior high,yes
72,female,teacher,AB,53,junior high,no
18,third,salesman,B,91,junior high,no
27,third,student,A,39,junior high,no
21,third,programmer,B,35,doctor,no
93,third,programmer,AB,57,doctor,no
22,female,neet,AB,82,doctor,no
50,female,chef,O,78,primary,yes
58,female,singer,O,86,doctor,no
23,male,singer,B,52,doctor,no
20,female,neet,A,59,university,no
66,male,engineer,O,92,university,no
82,female,salesman,A,81,master,no
22,female,programmer,B,82,junior high,no
72,female,chef,A,55,primary,no
80,male,student,A,58,university,no
1,male,teacher,B,35,doctor,no
98,male,singer,B,86,senior high,no
30,third,programmer,O,79,doctor,yes
85,male,teacher,AB,63,university,no
79,female,singer,A,55,master,no
27,male,engineer,B,68,primary,no
20,third,neet,A,37,junior high,no
95,third,teacher,B,69,senior high,no
55,third,singer,AB,54,doctor,no
74,female,student,A,53,master,no
75,female,scientest,B,42,junior high,no
70,male,engineer,A,69,university,no
0,female,chef,AB,37,university,no
23,male,singer,B,78,university,no
95,third,salesman,B,93,university,no
40,female,salesman,A,87,senior high,no
31,third,chef,A,77,primary,yes
88,third,teacher,B,45,doctor,no
1,male,salesman,B,70,primary,no
22,male,teacher,AB,52,primary,no
82,third,student,B,86,doctor,no
14,third,neet,O,92,primary,no
78,female,salesman,O,98,university,no
55,male,teacher,O,41,university,no
46,third,student,A,96,primary,no
21,male,salesman,AB,99,junior high,no
66,male,scientest,O,57,master,no
73,male,chef,AB,94,doctor,no
59,female,teacher,O,71,senior high,no
50,third,neet,B,44,senior high,no
95,male,scientest,A,50,senior high,no
1,male,salesman,B,79,master,no
50,male,student,A,96,junior high,no
63,male,singer,AB,38,primary,no
78,female,student,O,97,university,no
22,male,teacher,A,92,senior high,no
49,third,programmer,B,86,primary,no
17,third,engineer,A,40,master,no
1,third,chef,A,99,doctor,no
44,female,salesman,O,80,primary,no
16,female,chef,O,53,university,yes
23,female,scientest,O,93,university,yes
8,female,student,AB,90,doctor,no
16,female,student,A,59,junior high,no
30,female,neet,O,84,master,yes
82,female,salesman,AB,42,senior high,no
2,third,singer,A,53,doctor,no
91,female,singer,A,91,master,no
47,male,scientest,A,83,university,no
94,third,programmer,A,97,junior high,no
3,third,neet,O,90,junior high,no
92,third,programmer,AB,86,junior high,no
7,third,salesman,AB,47,junior high,no
63,male,salesman,O,73,doctor,no
73,third,salesman,B,62,primary,no
10,female,salesman,A,47,senior high,no
95,third,neet,AB,43,master,no
89,male,teacher,A,55,master,no
53,male,student,A,93,university,no
46,female,programmer,O,80,senior high,no
21,third,scientest,A,76,primary,no
0,third,chef,A,49,master,no
21,third,teacher,AB,78,doctor,no
1,male,scientest,A,67,master,no
65,male,student,AB,90,master,no
89,male,singer,B,41,university,no
5,female,chef,O,56,primary,no
22,third,scientest,O,51,junior high,yes
58,female,student,B,83,master,no
4,female,student,A,51,junior high,no
98,female,scientest,A,57,doctor,no
12,female,salesman,O,78,junior high,no
45,third,salesman,O,35,primary,no
51,third,scientest,A,76,doctor,no
35,third,chef,B,76,senior high,yes
40,third,chef,O,99,university,yes
78,female,chef,O,49,junior high,no
94,male,salesman,B,46,junior high,no
59,male,chef,B,85,primary,no
3,female,singer,B,76,senior high,no
31,male,neet,B,49,senior high,no
6,female,engineer,B,51,university,no
55,male,salesman,A,73,junior high,no
52,third,programmer,O,75,senior high,no
98,female,salesman,O,52,senior high,no
45,third,programmer,A,85,university,no
0,female,engineer,B,91,primary,no
80,third,salesman,AB,50,senior high,no
1,male,scientest,O,44,university,no
88,third,chef,O,50,primary,no
3,female,engineer,B,42,university,no
28,male,programmer,O,83,senior high,yes
5,male,chef,AB,45,senior high,no
41,female,singer,B,72,junior high,no
9,third,neet,A,36,senior high,no
75,third,scientest,O,81,senior high,no
71,male,salesman,B,93,doctor,no
38,female,neet,A,58,master,no
54,third,neet,B,90,doctor,no
2,third,teacher,A,57,primary,no
0,third,programmer,A,40,junior high,no
61,female,chef,O,93,junior high,no
41,female,scientest,A,42,primary,no
81,third,engineer,AB,80,doctor,no
17,female,student,O,92,master,yes
77,third,singer,O,56,primary,no
79,male,neet,AB,95,primary,no
64,female,singer,A,37,senior high,no
30,third,programmer,O,60,university,yes
60,third,student,O,63,primary,no
55,male,chef,A,70,doctor,no
9,male,salesman,AB,57,primary,no
14,male,teacher,B,96,senior high,no
96,female,student,B,99,doctor,no
56,third,singer,B,45,senior high,no
63,third,salesman,A,99,doctor,no
23,third,student,B,59,senior high,no
36,female,programmer,O,85,senior high,yes
0,third,chef,B,97,master,no
18,male,scientest,AB,78,junior high,no
9,male,programmer,O,52,university,no
82,third,neet,B,38,primary,no
19,male,singer,O,37,university,yes
79,female,chef,O,51,university,no
72,female,programmer,O,59,master,no
21,third,student,O,51,master,yes
45,third,scientest,B,96,master,yes
43,male,salesman,A,49,doctor,no
73,male,salesman,O,47,master,no
66,third,scientest,O,75,senior high,no
85,female,engineer,AB,44,university,no
9,female,singer,AB,79,primary,no
39,female,teacher,O,65,junior high,yes
15,male,salesman,A,73,senior high,no
65,third,student,AB,55,junior high,no
74,third,neet,AB,99,senior high,no
86,female,chef,AB,84,university,no
37,third,engineer,B,64,primary,no
46,male,singer,A,55,primary,no
17,female,chef,B,59,junior high,no
14,third,scientest,A,69,doctor,no
7,male,scientest,A,48,senior high,no
81,male,student,O,87,junior high,no
65,male,singer,AB,44,primary,no
8,male,neet,O,92,junior high,no
27,male,salesman,B,70,senior high,no
42,female,student,O,92,junior high,no
77,male,engineer,O,71,master,no
56,male,programmer,B,95,university,no
49,male,engineer,O,85,senior high,no
92,third,singer,B,67,university,no
68,third,scientest,AB,84,university,no
46,male,programmer,B,37,primary,no
15,third,chef,A,83,primary,no
97,male,scientest,A,53,university,no
12,male,programmer,B,59,master,no
36,male,teacher,AB,94,master,no
39,female,singer,AB,82,university,no
90,male,chef,A,41,doctor,no
10,female,teacher,A,77,junior high,no
15,third,student,B,40,primary,no
27,third,singer,A,65,university,no
94,third,chef,B,58,senior high,no
10,male,student,A,43,doctor,yes
57,third,neet,A,85,junior high,no
78,male,engineer,A,83,master,no
73,female,teacher,B,89,primary,no
89,female,engineer,A,63,junior high,no
80,female,chef,B,65,university,no
70,female,programmer,O,50,doctor,no
11,female,singer,O,68,primary,no
85,third,teacher,A,68,primary,no
77,third,neet,A,85,doctor,no
62,female,singer,B,61,primary,no
70,female,programmer,B,87,university,no
32,female,salesman,O,64,doctor,yes
6,female,singer,O,76,university,no
54,third,salesman,AB,64,junior high,no
89,male,singer,A,67,primary,no
87,third,programmer,AB,67,university,no
23,third,teacher,AB,97,doctor,no
71,female,teacher,A,49,master,no
32,female,engineer,O,66,doctor,yes
80,female,student,A,94,university,no
93,female,teacher,O,46,doctor,no
26,female,neet,O,69,primary,yes
55,third,programmer,AB,99,university,no
53,male,neet,O,75,primary,no
65,third,singer,AB,96,junior high,no
18,third,student,A,38,primary,no
89,third,student,B,71,master,no
2,female,teacher,B,67,junior high,no
26,third,student,A,74,university,no
67,female,singer,O,63,primary,no
62,female,engineer,B,46,senior high,no
42,third,teacher,A,97,university,no
22,male,singer,A,69,doctor,no
17,male,teacher,B,52,senior high,no
22,male,neet,A,69,master,no
88,female,programmer,B,43,junior high,no
27,female,singer,B,59,doctor,no
95,third,student,A,82,junior high,no
37,female,student,B,86,doctor,no
37,third,engineer,A,99,junior high,no
62,third,engineer,A,60,junior high,no
55,female,singer,B,66,university,no
10,male,salesman,AB,72,doctor,no
75,female,neet,O,50,university,no
15,third,singer,O,54,doctor,no
35,male,singer,A,51,senior high,no
95,third,chef,B,63,doctor,no
17,third,student,B,77,doctor,no
58,male,singer,O,56,primary,no
8,third,neet,O,62,senior high,no
92,female,neet,A,54,senior high,no
16,third,chef,B,48,doctor,no
6,male,student,O,53,university,no
61,female,neet,B,38,master,no
80,female,scientest,B,49,primary,no
45,third,programmer,O,52,master,yes
66,third,scientest,A,56,junior high,no
79,female,neet,B,38,senior high,no
45,female,teacher,A,37,senior high,no
58,third,chef,AB,37,senior high,no
20,male,student,AB,89,master,no
0,female,engineer,O,89,master,no
78,male,engineer,O,87,senior high,no
41,third,scientest,B,38,junior high,no
45,third,neet,O,85,university,no
29,male,chef,B,94,senior high,yes
71,third,chef,B,78,doctor,no
5,female,scientest,AB,45,master,no
87,female,singer,A,74,senior high,no
5,male,student,A,57,doctor,no
95,third,singer,AB,97,junior high,no
88,female,programmer,AB,76,primary,no
25,third,teacher,B,69,junior high,no
39,male,engineer,B,93,senior high,no
95,male,programmer,B,74,senior high,no
78,third,programmer,O,84,master,no
88,third,neet,AB,40,university,no
51,third,salesman,B,67,senior high,no
66,female,singer,B,35,university,no
78,male,singer,AB,39,primary,no
56,female,neet,B,63,doctor,no
17,male,teacher,B,83,senior high,no
24,third,student,B,59,senior high,no
65,male,engineer,O,81,primary,no
69,third,engineer,AB,47,senior high,no
50,male,teacher,O,97,senior high,no
15,female,teacher,AB,55,master,no
68,third,scientest,B,75,master,no
1,male,teacher,A,54,master,no
80,female,singer,AB,89,junior high,no
12,third,salesman,B,97,doctor,no
84,third,engineer,O,55,university,no
66,male,chef,AB,71,university,no
40,female,programmer,A,96,senior high,no
66,third,teacher,A,61,junior high,no
66,third,singer,A,64,doctor,no
70,female,salesman,O,75,senior high,no
6,female,programmer,B,65,junior high,no
42,third,neet,AB,85,junior high,no
31,female,student,A,62,primary,no
93,third,scientest,O,78,master,no
45,male,scientest,A,77,doctor,yes
87,female,programmer,O,68,doctor,no
98,female,neet,AB,69,master,no
12,male,salesman,A,91,junior high,no
58,third,engineer,A,66,university,no
39,third,singer,AB,81,senior high,no
36,male,chef,A,93,senior high,yes
31,third,singer,AB,82,master,no
66,male,singer,O,93,senior high,no
13,third,teacher,B,57,junior high,no
54,female,programmer,O,59,doctor,no
78,third,engineer,O,95,university,no
73,third,teacher,AB,79,master,no
55,third,engineer,O,44,junior high,no
58,male,programmer,O,47,primary,no
31,third,programmer,B,82,university,no
24,third,teacher,O,74,senior high,yes
11,male,scientest,O,88,university,no
18,male,teacher,B,81,senior high,no
10,third,singer,B,48,primary,no
38,female,engineer,A,57,primary,no
53,male,chef,B,43,senior high,no
9,third,programmer,A,62,doctor,no
57,third,salesman,A,91,university,no
62,third,teacher,B,70,primary,no
85,female,chef,AB,87,doctor,no
42,male,chef,A,87,senior high,yes
91,female,teacher,AB,65,doctor,no
29,third,student,A,67,junior high,no
38,third,engineer,O,99,junior high,yes
54,female,salesman,B,52,primary,no
2,male,scientest,B,83,primary,no
85,female,teacher,AB,47,doctor,no
60,male,chef,O,91,junior high,no
3,third,scientest,AB,61,primary,no
51,third,student,AB,35,senior high,no
47,male,chef,A,58,senior high,yes
69,female,teacher,AB,71,junior high,no
92,female,engineer,B,47,university,no
70,female,salesman,A,76,junior high,no
51,male,engineer,A,72,junior high,no
39,female,singer,B,62,master,no
49,male,engineer,B,55,primary,no
39,third,teacher,AB,96,primary,no
88,third,singer,A,86,senior high,no
