Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
18,male,salesman,B,179,64,junior high,8,no
3,male,teacher,AB,179,85,doctor,51,no
25,third,teacher,B,140,40,senior high,71,no
64,third,student,B,162,37,junior high,100,no
31,male,teacher,O,163,69,junior high,58,yes
75,male,programmer,O,186,61,master,27,no
96,third,engineer,B,197,65,master,82,no
58,third,student,A,189,72,doctor,8500,no
7,male,singer,B,145,38,doctor,16,no
96,male,singer,O,182,74,doctor,4400,no
69,female,student,B,170,42,doctor,100,no
43,male,salesman,AB,188,88,doctor,2500,no
41,male,chef,O,175,36,master,75,yes
8,male,student,A,142,85,university,640,no
3,third,neet,AB,148,70,junior high,5900,no
39,third,programmer,AB,148,46,senior high,5900,no
50,male,programmer,O,179,35,university,880,no
58,female,engineer,AB,150,90,university,890,no
84,female,scientest,O,150,54,junior high,790,no
24,female,scientest,B,195,80,junior high,100,no
16,female,chef,AB,174,61,university,300,no
24,male,engineer,B,169,62,junior high,870,no
78,female,programmer,B,186,83,senior high,1,no
61,female,teacher,O,173,44,master,360,no
85,third,scientest,O,178,59,master,730,no
26,female,student,O,194,85,university,750,yes
17,third,neet,O,190,70,junior high,190,yes
8,female,student,A,177,86,junior high,4800,no
96,male,chef,O,163,41,primary,80,no
62,third,student,O,151,77,senior high,45,no
64,male,teacher,O,172,64,senior high,26,no
92,male,neet,AB,143,42,university,5700,no
8,third,salesman,O,168,72,junior high,2100,no
76,third,teacher,AB,150,74,junior high,47,no
29,third,singer,B,169,89,senior high,160,no
81,male,teacher,A,143,52,university,5100,no
82,male,neet,O,186,42,university,200,no
83,third,salesman,B,180,46,doctor,190,no
46,male,teacher,AB,164,65,doctor,20,no
7,female,chef,A,191,86,junior high,330,no
85,male,engineer,O,189,72,university,6700,no
83,female,teacher,O,191,83,primary,37,no
91,male,engineer,O,160,52,primary,28,no
51,male,scientest,A,165,94,doctor,8100,no
65,third,student,B,149,46,master,4300,no
59,female,salesman,A,146,49,junior high,300,no
27,male,singer,A,155,94,senior high,5200,no
18,third,salesman,B,197,74,master,15,no
24,female,singer,O,189,89,junior high,25,yes
23,third,scientest,B,193,60,university,58,no
32,female,neet,O,147,35,junior high,67,yes
34,male,student,AB,166,43,university,960,no
59,male,programmer,O,153,82,senior high,8700,no
22,third,neet,B,192,48,junior high,280,no
24,male,programmer,B,151,41,senior high,1600,no
5,male,engineer,AB,190,48,junior high,70,no
50,female,teacher,A,160,81,senior high,47,no
82,male,programmer,A,199,87,senior high,6500,no
58,male,engineer,A,190,55,doctor,820,no
90,female,student,B,151,38,master,1300,no
89,female,neet,AB,177,64,primary,780,no
5,third,chef,A,179,37,senior high,2100,no
98,female,salesman,O,161,64,university,68,no
9,third,chef,A,169,64,master,18,no
39,third,engineer,O,141,64,primary,600,yes
39,male,teacher,AB,180,38,junior high,500,no
32,male,salesman,B,184,74,primary,58,no
39,female,teacher,O,189,92,doctor,3900,yes
50,male,teacher,AB,156,70,primary,840,no
82,male,neet,O,166,84,master,1700,no
36,female,salesman,O,175,65,junior high,5900,yes
7,third,engineer,AB,153,91,master,64,no
81,female,chef,B,153,56,doctor,8800,no
83,third,singer,AB,155,80,senior high,4600,no
87,female,scientest,A,168,77,junior high,31,no
58,female,chef,AB,143,74,senior high,87,no
76,third,teacher,O,178,90,primary,1000,no
26,third,scientest,A,153,67,senior high,100,no
34,male,engineer,AB,162,78,primary,17,no
15,third,singer,A,153,43,doctor,830,no
4,male,salesman,AB,172,67,senior high,4000,no
16,female,neet,O,184,47,senior high,610,yes
93,female,chef,A,152,99,doctor,2800,no
17,female,engineer,AB,198,75,primary,100,no
91,male,chef,O,166,98,doctor,14,no
20,male,teacher,A,142,79,senior high,9900,no
31,female,singer,O,164,88,doctor,9400,yes
16,male,teacher,AB,190,70,master,520,no
1,male,singer,AB,173,68,junior high,820,no
96,female,programmer,AB,193,49,university,9000,no
4,male,neet,A,168,39,junior high,34,no
79,male,teacher,O,148,68,senior high,21,no
93,female,salesman,B,156,72,junior high,31,no
31,third,chef,O,150,42,doctor,930,yes
57,male,scientest,AB,158,43,doctor,59,no
47,third,programmer,A,170,63,master,530,yes
21,third,chef,A,158,63,university,9100,yes
44,third,neet,A,161,36,senior high,34,no
62,male,programmer,O,140,65,doctor,1000,no
59,male,engineer,B,190,49,university,4900,no
46,male,chef,A,192,38,university,4900,yes
85,third,student,O,157,83,primary,880,no
80,male,teacher,B,155,56,doctor,88,no
65,female,scientest,A,192,94,doctor,170,no
53,female,programmer,AB,157,61,doctor,30,no
84,third,student,B,196,52,primary,270,no
9,third,scientest,AB,199,57,doctor,88,no
76,female,singer,B,183,90,primary,570,no
7,male,programmer,B,193,65,university,4800,no
44,female,singer,AB,145,72,primary,30,no
31,male,singer,B,177,38,junior high,320,no
4,male,teacher,O,198,91,doctor,90,no
37,male,engineer,AB,173,50,junior high,7600,no
57,female,chef,O,143,50,junior high,710,no
3,third,programmer,A,181,53,doctor,62,no
0,third,scientest,A,188,49,senior high,240,no
2,male,salesman,AB,169,64,doctor,15,no
98,third,salesman,O,158,78,junior high,800,no
84,third,chef,O,154,77,master,4900,no
70,female,programmer,O,198,39,doctor,900,no
34,female,scientest,A,156,42,doctor,19,yes
11,third,chef,O,163,46,senior high,80,no
63,male,engineer,AB,162,91,primary,920,no
80,female,student,O,168,85,junior high,800,no
26,male,singer,B,190,93,junior high,450,no
17,female,student,A,185,38,master,28,yes
66,third,student,B,192,55,junior high,90,no
32,male,teacher,O,190,42,university,4400,yes
42,third,teacher,AB,164,43,primary,20,no
61,male,chef,A,169,40,doctor,580,no
37,female,student,A,140,39,primary,62,no
17,male,teacher,B,179,42,junior high,11,no
75,third,teacher,B,158,37,master,8000,no
93,male,teacher,O,175,66,senior high,9400,no
98,female,engineer,O,188,53,junior high,84,no
2,female,scientest,AB,170,75,university,230,no
42,third,neet,O,182,72,primary,80,no
11,male,student,B,142,75,junior high,740,no
52,third,teacher,B,162,99,primary,430,no
55,male,engineer,B,194,63,junior high,51,no
69,third,programmer,B,153,56,university,2000,no
5,male,neet,B,147,63,junior high,1000,no
25,third,neet,B,189,72,doctor,530,no
58,female,neet,AB,186,48,primary,410,no
27,male,chef,B,164,42,master,20,yes
28,male,engineer,AB,170,99,university,660,no
73,third,engineer,O,196,43,university,970,no
90,female,engineer,A,193,46,primary,8800,no
14,third,neet,AB,188,36,master,24,no
53,female,chef,O,163,98,university,170,no
21,male,singer,B,141,87,senior high,4600,no
58,third,student,A,192,86,senior high,60,no
26,third,teacher,O,172,73,senior high,20,yes
77,female,neet,AB,154,92,junior high,21,no
6,female,engineer,AB,181,62,master,7200,no
10,third,engineer,A,158,48,master,3000,no
35,third,programmer,O,183,85,senior high,4800,yes
99,male,teacher,B,188,62,senior high,45,no
12,female,scientest,A,142,41,master,8800,yes
27,female,engineer,B,143,70,doctor,90,yes
54,male,teacher,B,172,64,primary,280,no
70,third,scientest,B,175,62,senior high,340,no
42,third,programmer,AB,199,63,senior high,57,no
43,female,chef,AB,197,89,junior high,8600,yes
78,third,singer,O,151,89,primary,3000,no
2,female,programmer,A,151,83,doctor,8100,no
61,male,teacher,O,156,49,senior high,380,no
70,female,salesman,O,153,46,doctor,840,no
92,third,engineer,O,158,70,senior high,100,no
43,female,teacher,O,193,82,primary,2700,no
93,third,neet,B,195,69,primary,60,no
58,female,neet,AB,185,88,doctor,530,no
97,third,singer,B,197,48,junior high,50,no
36,female,engineer,A,150,47,master,1700,yes
74,male,scientest,O,167,84,junior high,8000,no
41,male,singer,AB,170,96,doctor,220,no
69,male,programmer,B,145,99,university,93,no
61,female,singer,B,150,82,university,230,no
73,male,singer,O,180,47,master,440,no
80,female,programmer,O,141,66,primary,8400,no
94,female,programmer,O,185,97,primary,100,no
65,female,scientest,B,190,75,university,4700,no
87,third,scientest,O,186,98,junior high,480,no
4,female,salesman,O,189,45,doctor,2400,no
51,third,chef,B,198,81,master,890,no
92,female,singer,O,148,73,master,7700,no
12,male,programmer,B,193,88,junior high,7800,no
90,third,singer,A,140,88,university,8100,no
85,female,neet,O,157,95,doctor,70,no
96,male,student,A,185,83,master,7700,no
86,male,scientest,AB,197,39,junior high,520,no
35,third,engineer,A,149,90,senior high,7,no
18,male,student,AB,159,77,doctor,2100,no
31,female,neet,AB,152,97,master,370,no
18,male,programmer,AB,145,91,master,990,no
60,male,scientest,B,173,54,primary,46,no
38,male,teacher,B,178,42,senior high,990,no
26,male,engineer,A,171,59,primary,230,no
26,male,scientest,AB,158,97,senior high,70,no
14,female,singer,B,177,69,master,12,no
60,male,neet,B,168,93,master,81,no
86,third,scientest,O,175,66,primary,64,no
40,female,student,O,180,64,primary,12,yes
48,male,scientest,A,181,78,university,7900,no
74,female,chef,A,145,92,primary,990,no
25,third,student,B,190,51,university,400,no
58,female,singer,AB,145,44,doctor,580,no
78,female,scientest,O,166,83,university,940,no
38,female,chef,O,163,97,doctor,6900,yes
53,male,engineer,O,183,39,doctor,80,no
84,male,salesman,A,194,77,primary,4800,no
62,male,salesman,AB,153,48,primary,25,no
57,female,chef,O,169,42,junior high,32,no
71,female,student,AB,149,51,doctor,2300,no
70,third,engineer,O,146,93,master,5200,no
22,third,singer,AB,166,98,primary,16,no
83,third,teacher,AB,141,99,junior high,400,no
33,third,singer,A,162,44,university,4000,no
49,third,programmer,B,176,70,university,9600,no
96,male,neet,O,172,46,senior high,570,no
82,male,chef,AB,140,55,primary,870,no
59,third,scientest,AB,191,78,university,36,no
30,female,engineer,A,174,77,university,860,no
53,female,chef,AB,187,86,primary,5900,no
79,female,programmer,AB,145,37,junior high,180,no
10,male,scientest,B,148,60,doctor,8300,no
53,male,chef,B,190,65,junior high,91,no
68,male,programmer,O,142,94,senior high,7900,no
28,male,engineer,AB,172,55,doctor,2,yes
36,male,neet,AB,140,69,master,4600,no
10,male,scientest,O,170,65,senior high,9,no
71,third,chef,A,190,74,master,8,no
13,female,student,A,196,84,master,9200,no
93,female,student,A,143,92,senior high,66,no
55,female,student,A,189,86,doctor,250,no
57,male,engineer,A,193,37,master,950,no
46,female,singer,O,182,41,junior high,420,no
85,female,engineer,B,153,75,master,83,no
89,male,neet,B,140,59,doctor,2300,no
14,female,scientest,B,163,76,primary,7100,no
3,male,student,B,179,88,master,400,no
50,third,chef,B,161,54,junior high,20,yes
31,male,scientest,AB,168,60,doctor,950,yes
71,male,engineer,B,172,53,junior high,7300,no
17,third,programmer,O,183,58,primary,570,yes
98,female,singer,B,180,40,master,450,no
19,male,chef,B,199,97,university,59,yes
39,female,chef,B,169,92,master,6500,yes
6,female,salesman,B,161,69,junior high,140,no
97,third,chef,B,140,76,senior high,6900,no
14,male,teacher,O,162,39,master,21,no
59,female,scientest,A,179,77,senior high,7700,no
71,third,student,O,142,96,doctor,340,no
70,male,student,A,194,69,master,370,no
8,female,salesman,AB,173,53,master,7800,no
89,female,neet,A,183,77,master,950,no
15,male,scientest,AB,190,62,doctor,600,no
23,male,singer,AB,156,64,senior high,5900,no
18,female,engineer,AB,175,63,doctor,60,no
96,female,student,A,195,90,senior high,84,no
79,third,teacher,O,143,77,primary,9000,no
95,female,programmer,B,141,63,junior high,7400,no
84,third,scientest,O,165,67,doctor,790,no
83,male,singer,O,170,54,junior high,900,no
17,female,chef,AB,197,83,doctor,86,no
58,female,singer,O,164,90,doctor,48,no
94,third,engineer,AB,161,53,senior high,36,no
34,female,programmer,A,142,52,senior high,2700,no
22,male,salesman,A,183,96,master,720,no
75,male,student,O,160,48,university,470,no
47,male,engineer,B,183,36,university,19,no
37,third,student,A,165,89,university,6800,no
54,female,chef,O,182,58,primary,92,no
14,third,student,O,150,62,doctor,7100,no
74,third,neet,O,191,73,master,5900,no
59,male,programmer,O,171,48,senior high,420,no
87,male,salesman,B,169,48,primary,93,no
56,female,chef,A,184,96,doctor,9000,no
90,male,teacher,O,145,85,university,200,no
20,male,teacher,O,185,95,doctor,75,yes
98,female,scientest,B,155,36,university,6600,no
11,female,salesman,B,180,52,primary,1700,no
52,female,scientest,B,169,40,senior high,8300,no
42,female,student,AB,154,72,university,190,no
10,male,programmer,O,154,90,master,870,no
66,female,salesman,B,146,56,university,800,no
19,female,chef,A,152,95,senior high,3,yes
46,female,student,B,144,40,university,96,no
60,third,scientest,B,152,54,primary,100,no
73,third,salesman,A,146,52,senior high,2800,no
9,male,chef,O,188,62,university,64,no
66,female,programmer,O,171,35,master,720,no
18,female,chef,B,172,58,doctor,8600,yes
83,male,programmer,A,175,58,senior high,700,no
85,male,programmer,O,145,40,senior high,30,no
34,male,scientest,B,181,93,master,79,yes
96,male,neet,B,155,82,university,340,no
20,male,engineer,A,176,54,senior high,97,no
26,third,neet,O,178,61,university,2100,yes
77,third,salesman,B,171,91,senior high,3400,no
96,third,scientest,AB,198,80,university,440,no
68,third,singer,O,181,47,doctor,7400,no
12,third,chef,O,154,53,junior high,89,no
9,male,student,AB,147,90,junior high,1800,no
53,male,singer,O,151,90,university,180,no
28,third,scientest,B,172,83,master,79,yes
26,third,programmer,O,193,88,master,180,yes
90,female,neet,A,150,61,senior high,92,no
58,male,teacher,AB,168,53,doctor,300,no
66,male,programmer,A,192,44,primary,33,no
80,third,salesman,B,167,44,junior high,720,no
78,male,teacher,B,182,36,primary,790,no
82,third,neet,A,150,65,senior high,9900,no
77,female,chef,B,163,38,primary,190,no
58,female,programmer,B,177,99,university,27,no
12,third,salesman,O,143,56,senior high,1000,no
5,male,programmer,B,193,77,senior high,90,no
20,male,scientest,AB,158,54,primary,69,no
96,female,scientest,B,147,86,senior high,320,no
50,third,salesman,AB,195,92,master,70,no
85,female,teacher,AB,168,86,senior high,84,no
75,third,engineer,AB,192,42,primary,94,no
93,female,teacher,B,186,67,junior high,130,no
30,male,student,A,163,62,junior high,510,no
0,third,chef,A,147,67,master,9,no
69,male,chef,O,159,57,doctor,670,no
83,male,neet,A,154,43,university,880,no
40,female,scientest,A,199,65,primary,890,no
22,male,salesman,B,170,97,primary,280,no
4,female,salesman,O,185,79,master,50,no
73,third,chef,B,175,53,primary,170,no
39,female,programmer,AB,193,71,doctor,6200,yes
98,male,scientest,A,146,40,doctor,7000,no
23,female,neet,B,172,62,doctor,9600,no
39,third,singer,B,144,99,junior high,4700,no
24,third,teacher,B,147,55,primary,61,no
72,male,student,AB,164,98,senior high,1900,no
26,third,chef,AB,140,74,doctor,6300,yes
34,third,teacher,B,183,44,doctor,240,no
15,male,neet,AB,147,92,university,900,no
65,female,programmer,O,166,74,doctor,6600,no
55,male,neet,AB,168,72,senior high,87,no
11,male,student,B,182,37,university,34,yes
58,male,scientest,O,156,82,university,5800,no
75,female,scientest,O,154,69,primary,990,no
74,third,scientest,B,182,52,primary,8000,no
76,male,teacher,AB,182,64,junior high,74,no
35,female,engineer,A,144,45,doctor,21,yes
8,female,salesman,B,167,46,doctor,820,no
23,male,scientest,O,175,69,senior high,220,yes
89,male,student,B,190,49,master,3800,no
14,male,singer,AB,183,35,doctor,4900,no
87,third,salesman,AB,186,55,master,440,no
59,female,salesman,AB,160,67,junior high,200,no
1,third,singer,AB,192,64,doctor,580,no
93,female,engineer,AB,148,71,senior high,1800,no
93,male,salesman,O,141,94,university,900,no
97,male,scientest,AB,163,62,university,1500,no
64,female,teacher,O,155,65,junior high,97,no
3,female,neet,O,188,89,junior high,370,no
21,female,singer,B,172,72,master,530,no
19,male,scientest,A,179,82,university,90,no
95,third,teacher,A,195,88,primary,45,no
82,male,scientest,B,148,55,master,54,no
29,male,singer,AB,182,44,master,58,no
83,female,teacher,B,149,65,junior high,7000,no
64,male,student,B,144,87,senior high,100,no
63,female,singer,AB,179,43,junior high,8100,no
21,male,singer,B,155,79,university,2500,no
50,male,chef,B,187,50,university,75,yes
61,male,singer,AB,190,81,master,40,no
88,female,teacher,A,179,56,university,81,no
65,male,singer,AB,169,37,master,9900,no
83,third,teacher,A,181,86,master,14,no
58,male,singer,B,183,40,doctor,87,no
58,third,salesman,AB,192,66,junior high,99,no
27,male,teacher,B,152,77,doctor,1100,no
61,female,singer,O,190,64,doctor,1500,no
37,male,singer,B,168,66,master,200,no
51,female,neet,B,176,89,doctor,480,no
93,male,student,O,198,35,doctor,650,no
31,female,scientest,A,177,46,university,630,no
54,male,programmer,B,156,67,junior high,6000,no
68,female,salesman,A,187,98,university,63,no
24,third,neet,A,160,95,university,340,no
61,third,singer,O,181,84,primary,57,no
44,female,programmer,O,182,60,doctor,65,yes
7,third,salesman,A,176,56,university,82,no
6,female,salesman,AB,173,58,primary,2100,no
45,female,singer,A,164,71,junior high,670,no
49,male,neet,O,199,69,senior high,80,no
84,female,scientest,AB,170,90,senior high,400,no
31,male,scientest,AB,148,64,doctor,600,yes
20,male,chef,A,169,86,junior high,8300,yes
9,female,teacher,O,145,73,university,450,no
20,third,engineer,O,152,87,master,18,yes
50,male,scientest,O,162,55,doctor,1100,yes
89,male,singer,AB,196,78,primary,82,no
70,male,singer,O,165,96,primary,45,no
64,third,student,AB,168,92,university,950,no
